Timestamp,Glucose,Feature mean,Feature std,Feature AUC
2017-01-16 8:10:00,76,84.35135135135135,11.045904762037921,912750.0
2017-01-16 8:15:00,77,84.35135135135135,11.045904762037921,912750.0
2017-01-16 8:20:00,77,84.35135135135135,11.045904762037921,912750.0
2017-01-16 8:25:00,78,84.35135135135135,11.045904762037921,912750.0
2017-01-16 8:30:00,78,84.35135135135135,11.045904762037921,912750.0
2017-01-16 8:35:00,78,84.35135135135135,11.045904762037921,912750.0
2017-01-16 8:40:00,78,84.35135135135135,11.045904762037921,912750.0
2017-01-16 8:45:00,79,84.35135135135135,11.045904762037921,912750.0
2017-01-16 8:50:00,81,84.35135135135135,11.045904762037921,912750.0
2017-01-16 8:55:00,87,84.35135135135135,11.045904762037921,912750.0
2017-01-16 9:00:00,95,84.35135135135135,11.045904762037921,912750.0
2017-01-16 9:05:00,102,84.35135135135135,11.045904762037921,912750.0
2017-01-16 9:10:00,110,84.35135135135135,11.045904762037921,912750.0
2017-01-16 9:15:00,113,84.35135135135135,11.045904762037921,912750.0
2017-01-16 9:20:00,112,84.35135135135135,11.045904762037921,912750.0
2017-01-16 9:25:00,106,84.35135135135135,11.045904762037921,912750.0
2017-01-16 9:30:00,98,84.35135135135135,11.045904762037921,912750.0
2017-01-16 9:35:00,89,84.35135135135135,11.045904762037921,912750.0
2017-01-16 9:40:00,81,84.35135135135135,11.045904762037921,912750.0
2017-01-16 9:45:00,79,84.35135135135135,11.045904762037921,912750.0
2017-01-16 9:50:00,82,84.35135135135135,11.045904762037921,912750.0
2017-01-16 9:55:00,85,84.35135135135135,11.045904762037921,912750.0
2017-01-16 10:00:00,85,84.35135135135135,11.045904762037921,912750.0
2017-01-16 10:05:00,83,84.35135135135135,11.045904762037921,912750.0
2017-01-16 10:10:00,81,84.35135135135135,11.045904762037921,912750.0
2017-01-16 10:15:00,80,84.35135135135135,11.045904762037921,912750.0
2017-01-16 10:20:00,78,84.35135135135135,11.045904762037921,912750.0
2017-01-16 10:25:00,77,84.35135135135135,11.045904762037921,912750.0
2017-01-16 10:30:00,76,84.35135135135135,11.045904762037921,912750.0
2017-01-16 10:35:00,75,84.35135135135135,11.045904762037921,912750.0
2017-01-16 10:40:00,75,84.35135135135135,11.045904762037921,912750.0
2017-01-16 10:45:00,76,84.35135135135135,11.045904762037921,912750.0
2017-01-16 10:50:00,76,84.35135135135135,11.045904762037921,912750.0
2017-01-16 10:55:00,77,84.35135135135135,11.045904762037921,912750.0
2017-01-16 11:00:00,79,84.35135135135135,11.045904762037921,912750.0
2017-01-16 11:05:00,81,84.35135135135135,11.045904762037921,912750.0
2017-01-16 11:10:00,81,84.35135135135135,11.045904762037921,912750.0
